,יום מכירה,כתובת,גוש חלקה - תת חלקה,סוג נכס,חדרים,קומה,"מ""ר",סכום,מגמת שינוי
587,01.09.2021,NaN,4247-606-5,NaN,5,שניה,128,"3,040,000",NaN
588,01.09.2021,NaN,3925-747-109,דירה בבית קומות,5,שתים עשרה,129,"3,565,000",NaN
589,01.09.2021,השומר 12,3930-572-2,דירה בבית קומות,5,ראשונה,120.10,"2,200,000",NaN
590,01.09.2021,פוזננסקי מנחם 2,7282-91-52,NaN,6,NaN,146,"3,400,000",NaN
591,31.08.2021,NaN,3925-747-108,NaN,5,שתים עשרה,129,"3,565,000",NaN
592,31.08.2021,שדות 21,5386-42-2,קוטג' דו משפחתי,7,"מרתף,קרקע,ראשנה,שניה",223,"308,000",NaN
593,31.08.2021,NaN,3925-737-65,דירה בבית קומות,5,שמינית,374,"5,346,000",NaN
594,30.08.2021,שנהב 5,4746-48-2,דירה בבית קומות,5,קרקע + ראשונה,145.48,"3,080,000",NaN
595,30.08.2021,NaN,3925-737-64,NaN,5,שמינית,224,"5,346,000",NaN
596,30.08.2021,NaN,4243-126-2,קוטג' דו משפחתי,7,ראשונה,230,"1,750,000",NaN
597,29.08.2021,מעגל השלום 1,5096-7-32,דירה בבית קומות,5,שמינית,111,"3,055,000",115% ב 14 שנים
598,08.07.2007,מעגל השלום 1,5096-7-32,דירה בבית קומות,5,שמינית,111,"1,415,000",115% ב 14 שנים
599,29.08.2021,גלילי ישראל 19,3946-412-22,דירה בבית קומות,5,קומה ‎6‏,125.05,"3,550,000",40% ב 6.1 שנים
600,28.06.2015,גלילי ישראל 19,3946-412-22,דירה בבית קומות,5,קומה ‎6‏,125.05,"2,520,000",40% ב 6.1 שנים
601,29.08.2021,NaN,3925-737-63,דירה בבית קומות,5,שלישית,155,"3,197,000",NaN
602,29.08.2021,האחים סמילצ'נסקי 13,3926-408-6,דירה בבית קומות,5,רביעית,112,"3,550,000",NaN
603,29.08.2021,NaN,3936-215-31,דירה בבית קומות,5,שישית,132,"2,845,000",NaN
604,29.08.2021,NaN,3629-324-185,דירה,6,שמונה עשרה,171,"4,570,000",NaN
605,28.08.2021,NaN,3925-737-62,NaN,5,שלישית,130,"3,197,000",NaN
606,28.08.2021,האחים סמילצ'נסקי 13,3926-408-2,NaN,5,רביעית,115,"3,350,000",NaN
607,28.08.2021,NaN,3936-215-19,NaN,5,שישית,131,"2,845,000",NaN
608,26.08.2021,הרשקוביץ 3,7373-54-6,דירה בבית קומות,5,שניה,134.20,"2,995,000",16% ב 5.7 שנים
609,18.11.2015,הרשקוביץ 3,7373-54-6,דירה בבית קומות,5,שניה,134.20,"2,570,000",16% ב 5.7 שנים
610,10.01.2010,הרשקוביץ 3,7373-54-6,דירה בבית קומות,5,שניה,134.20,"1,611,000",16% ב 5.7 שנים
611,26.08.2021,נאות גולן 2,5435-123-4,קוטג' דו משפחתי,8,ראשונה,282,"4,580,000",NaN
612,26.08.2021,NaN,3629-324-183,דירה בבית קומות,6,שלוש עשרה,151,"4,085,000",NaN
613,26.08.2021,NaN,3629-324-184,דירה,6,NaN,152,"4,085,000",NaN
614,25.08.2021,מצדה 1,4241-206-2,דירה בבית קומות,5,ראשונה,180,"3,550,000",NaN
615,25.08.2021,NaN,3946-329-66,דירה בבית קומות,5,שש עשרה,134,"3,619,000",NaN
616,24.08.2021, ,3629-325-103,קוטג' דו משפחתי,9,"שמונה עשרה, תשע עשרה",190.31,"4,700,000",NaN
617,24.08.2021,NaN,3925-747-107,דירה בבית קומות,6,חמישית,145,"3,420,000",NaN
618,23.08.2021,יעקב 35,4242-452-1,קוטג' חד משפחתי,6,קרקע,161.90,"1,850,000",145% ב 2.5 שנים
619,24.02.2019,יעקב 35,4242-452-1,קוטג' חד משפחתי,6,קרקע,161.90,"1,510,000",145% ב 2.5 שנים
620,24.02.2019,יעקב 35,4242-452-1,קוטג' חד משפחתי,6,קרקע,161.90,"1,410,000",145% ב 2.5 שנים
621,23.08.2021,הקוקיה 66,6287-222-40,דירה בבית קומות,5,שניה,128.30,"2,327,000",NaN
622,23.08.2021,המלחים 2,4746-8-3,דירה בבית קומות,5,ראשונה,119.73,"2,280,000",NaN
623,23.08.2021,NaN,3925-747-106,NaN,6,חמישית,145,"3,420,000",NaN
624,23.08.2021,"ביל""ו 29",3938-141-3,קוטג' דו משפחתי,6,"מרתף,קרקע,ראשנה,שניה",170.47,"3,155,000",NaN
625,22.08.2021,חיל החימוש 15,2717-18-11,דירה בבית קומות,5,שלישית,125,"2,825,000",NaN
626,22.08.2021,יהלום 7,4747-58-1,קוטג' דו משפחתי,6,מרתף + קרקע + ראשונה,186.97,"4,150,000",NaN
627,22.08.2021,הזהרון 29,6823-44-1,דירה בבית קומות,6,ראשונה,250,"3,900,000",NaN
628,22.08.2021,"אח""י משגב 25",2709-78-3,קוטג' חד משפחתי,6,ראשונה,257,"5,350,000",NaN
629,22.08.2021,"אח""י מזנק 7",2709-92-1,קוטג' חד משפחתי,6,ראשונה,347,"7,220,000",NaN
630,20.08.2021,הדוגית 70,6823-185-33,דירה בבית קומות,5,תשיעית + עשירית,117,"2,500,000",NaN
631,19.08.2021,יאיר 26,4241-416-1,קוטג' חד משפחתי,6,קרקע + ראשונה,239.20,"1,470,000",NaN
632,19.08.2021,אבידן שמעון 33,6286-221-3,קוטג' דו משפחתי,6,ראשונה,241,"5,350,000",NaN
633,18.08.2021,הירשפלד 34,3926-954-14,דירה בבית קומות,5,קרקע,114,"2,495,000",3% ב 4.5 שנים
634,08.02.2017,הירשפלד 34,3926-954-14,דירה בבית קומות,5,קרקע,114,"2,400,000",3% ב 4.5 שנים
635,02.12.2015,הירשפלד 34,3926-954-14,דירה בבית קומות,5,קרקע,114,"1,743,000",3% ב 4.5 שנים
636,17.11.2015,הירשפלד 34,3926-954-14,דירה בבית קומות,5,קרקע,114,"1,720,000",3% ב 4.5 שנים
637,28.06.2015,הירשפלד 34,3926-954-14,דירה בבית קומות,5,קרקע,114,"1,650,000",3% ב 4.5 שנים
638,20.05.2015,הירשפלד 34,3926-954-14,דירה בבית קומות,5,קרקע,114,"1,526,000",3% ב 4.5 שנים
639,17.08.2021,האלוף דוד 17,3946-411-69,דירה בבית קומות,5,קומה ‎1‏,126.20,"2,500,000",12% ב 6.5 שנים
640,02.02.2015,האלוף דוד 17,3946-411-69,דירה בבית קומות,5,קומה ‎1‏,126.20,"2,220,000",12% ב 6.5 שנים
641,17.08.2021,מרדכי היהודי 9,5030-69-3,קוטג' דו משפחתי,5,ראשונה,268,"2,013,000",NaN
642,16.08.2021,תנחום 4,3932-318-3,דירה בבית קומות,5,שביעית,117,"2,045,000",NaN
643,16.08.2021,ויצמן 4,3928-905-20,דירה,5,NaN,122,"2,880,000",NaN
644,16.08.2021,NaN,3925-737-60,דירה בבית קומות,6,שלישית,145,"3,311,000",NaN
645,16.08.2021,NaN,4246-285-146,דירה בבית קומות,6,שביעית,160,"3,855,000",NaN
646,16.08.2021,NaN,3925-737-61,דירת גן,7,NaN,203,"4,536,000",NaN
647,16.08.2021,ויצמן 4,3928-905-22,דירה בבית קומות,5,ראשונה,122,"2,892,000",NaN
648,16.08.2021,כנרת 15,3923-467-2,קוטג' דו משפחתי,6,---,212,"5,250,000",NaN
649,16.08.2021,NaN,3946-491-29,דירה בבית קומות,5,תשיעית,121,"2,860,000",NaN
650,15.08.2021,יהודה הלוי 35,3929-518-7,דירה בבית קומות,5,רביעית + חמישית,97.64,"2,070,000",76% ב 12 שנים
651,25.08.2009,יהודה הלוי 35,3929-518-7,דירה בבית קומות,5,רביעית + חמישית,97.64,"1,175,000",76% ב 12 שנים
652,17.08.2003,יהודה הלוי 35,3929-518-7,דירה בבית קומות,5,רביעית + חמישית,97.64,"808,000",76% ב 12 שנים
653,15.08.2021,NaN,3925-737-59,NaN,7,NaN,203,"4,536,795",NaN
654,15.08.2021,NaN,4246-285-145,NaN,6,שביעית,160,"3,850,000",NaN
655,15.08.2021,שער הגולן 17,5389-33-12,דירה בבית קומות,6,ראשונה + שניה,148.90,"2,775,000",NaN
656,15.08.2021,NaN,3925-737-58,NaN,6,שלישית,145,"3,311,000",NaN
657,15.08.2021,NaN,3946-491-28,NaN,5,תשיעית,122,"2,860,000",NaN
658,12.08.2021,רחבעם זאבי 38,2704-55-539,דירה בבית קומות,5,שביעית,121,"3,540,000",87% ב 8.5 שנים
659,19.02.2013,רחבעם זאבי 38,2704-55-539,דירה בבית קומות,5,שביעית,121,"1,884,314",87% ב 8.5 שנים
660,05.07.2010,רחבעם זאבי 38,2704-55-539,דירה בבית קומות,5,שביעית,121,"2,215,000",87% ב 8.5 שנים
661,12.08.2021,NaN,3629-324-182,דירה,5,חמש עשרה,151,"4,100,000",NaN
662,11.08.2021,הגאון מוילנה 6,3929-847-2,דירה בבית קומות,5,ראשונה,114.05,"2,200,000",186% ב 22.9 שנים
663,03.09.1998,הגאון מוילנה 6,3929-847-2,דירה בבית קומות,5,ראשונה,114.05,"767,000",186% ב 22.9 שנים
664,11.08.2021,שגיא יהודה 8,3930-515-2,קוטג' דו משפחתי,8,קרקע ראשונה ושניה,176.97,"3,130,000",124% ב 14 שנים
665,22.07.2007,שגיא יהודה 8,3930-515-2,קוטג' דו משפחתי,8,קרקע ראשונה ושניה,176.97,"1,394,000",124% ב 14 שנים
666,11.08.2021,NaN,3925-738-163,דירה בבית קומות,5,ראשונה,151,"3,060,000",NaN
667,11.08.2021,NaN,3925-747-105,דירה בבית קומות,6,רביעית,145,"3,350,000",NaN
668,11.08.2021,NaN,3946-329-64,דירה בבית קומות,5,שישית,118,"2,779,000",NaN
669,11.08.2021,הבוצרים 5,5039-50-46,דירה בבית קומות,5,שלישית ורביעית,104.80,"2,580,000",NaN
670,11.08.2021,פוזננסקי מנחם 2,7282-91-50,NaN,5,NaN,120,"2,525,000",NaN
671,11.08.2021,הוז דב 9,3945-119-5,דירה בבית קומות,5,שלישית,114,"2,925,000",NaN
672,10.08.2021,גלילי ישראל 19,3946-412-86,דירה בבית קומות,6,שישית,144,"3,500,000",27% ב 4.6 שנים
673,29.12.2016,גלילי ישראל 19,3946-412-86,דירה בבית קומות,6,שישית,144,"2,735,000",27% ב 4.6 שנים
674,28.05.2016,גלילי ישראל 19,3946-412-86,דירה בבית קומות,6,שישית,144,"2,860,000",27% ב 4.6 שנים
675,10.08.2021,NaN,3925-747-101,דירה בבית קומות,5,חמישית,124,"1,159,000",NaN
676,10.08.2021,NaN,3925-737-57,דירה בבית קומות,5,שלישית,137,"3,222,000",NaN
677,10.08.2021,NaN,3925-738-162,NaN,5,ראשונה,137,"3,060,000",NaN
678,10.08.2021,הזמורה 13,5039-39-53,דירה בבית קומות,5,שישית,125.60,"2,730,000",NaN
679,10.08.2021,NaN,3925-747-103,NaN,6,רביעית,145,"3,350,000",NaN
680,10.08.2021,גולומב 19,3927-50-1,דירה בבית קומות,6,ראשונה,250,"3,400,000",NaN
681,10.08.2021,הוז דב 9,3945-119-4,NaN,5,שלישית,114,"2,920,000",NaN
682,09.08.2021,בוגלה יונה 1,4246-200-19,דירה בבית קומות,5,ראשונה,116,"2,600,000",NaN
683,09.08.2021,NaN,3925-747-100,NaN,5,חמישית,124,"1,159,061",NaN
684,09.08.2021,חיל הים 8,5037-19-2,קוטג' דו משפחתי,6,"מרתף,קרקע,א',ב'",204.40,"3,570,000",NaN
685,09.08.2021,גלילי ישראל 21,3946-413-30,דירה בבית קומות,5,ראשונה,122,"2,960,000",NaN
686,09.08.2021,NaN,3925-737-56,NaN,5,שלוש עשרה,137,"3,222,000",NaN
687,09.08.2021,עטרות 14,3930-476-14,דירה,5,NaN,117,"2,490,000",NaN
688,09.08.2021,NaN,3939-225-2,דירה בבית קומות,5,ראשונה,108,"2,170,000",NaN
689,09.08.2021,NaN,3925-744-82,דירה בבית קומות,6,שש עשרה,171,"4,670,000",NaN
690,08.08.2021,הבוצרים 4,5039-48-0,דירת גן,5,ראשונה,146,"3,200,000",14% ב 2.5 שנים
691,05.02.2019,הבוצרים 4,5039-48-0,דירת גן,5,ראשונה,146,"2,800,000",14% ב 2.5 שנים
692,23.07.2015,הבוצרים 4,5039-48-0,דירת גן,5,ראשונה,146,"2,400,000",14% ב 2.5 שנים
693,27.02.2003,הבוצרים 4,5039-48-0,דירת גן,5,ראשונה,146,"1,137,000",14% ב 2.5 שנים
694,10.09.2002,הבוצרים 4,5039-48-0,דירת גן,5,ראשונה,146,"1,118,000",14% ב 2.5 שנים
695,08.08.2021,NaN,3925-737-55,דירה בבית קומות,6,רביעית,187,"3,315,000",NaN
696,08.08.2021,NaN,3925-744-81,NaN,6,שש עשרה,171,"4,670,000",NaN
697,08.08.2021,NaN,3629-321-124,דירה בבית קומות,6,שתים עשרה,147,"3,045,849",NaN
698,08.08.2021,NaN,3925-747-97,דירה בבית קומות,6,שתים עשרה,145,"581,000",NaN
699,08.08.2021,NaN,3629-321-123,דירה בבית קומות,5,אחת עשרה,114,"2,705,849",NaN
700,07.08.2021,NaN,3629-321-121,NaN,5,אחת עשרה,114,"2,705,849",NaN
701,07.08.2021,NaN,3629-321-122,NaN,6,שתים עשרה,147,"3,045,849",NaN
702,07.08.2021,NaN,3925-737-54,NaN,6,שבע עשרה,145,"3,315,000",NaN
703,07.08.2021,NaN,3925-747-96,NaN,6,שתים עשרה,145,"581,378",NaN
704,06.08.2021,בשארי סעדיה ויוסף 4,7374-99-1,דירת גן,5,שלישית,120,"1,550,000",40% ב 11.1 שנים
705,17.06.2010,בשארי סעדיה ויוסף 4,7374-99-1,דירת גן,5,שלישית,120,"2,200,000",40% ב 11.1 שנים
706,11.01.2010,בשארי סעדיה ויוסף 4,7374-99-1,דירת גן,5,שלישית,120,"1,895,000",40% ב 11.1 שנים
707,06.08.2021,NaN,7373-68-2,דירה בבית קומות,6,ראשונה,NaN,"4,187,000",NaN
708,05.08.2021,עליזה בגין 8,3927-360-47,דירה בבית קומות,5,ראשונה,120,"2,920,000",40% ב 5.5 שנים
709,28.01.2016,עליזה בגין 8,3927-360-47,דירה בבית קומות,5,ראשונה,120,"2,080,000",40% ב 5.5 שנים
710,05.08.2021,NaN,3925-747-95,דירה בבית קומות,5,חמישית,129,"2,950,000",NaN
711,05.08.2021,הגבורה היהודית 13,3928-894-2,קוטג' דו משפחתי,6,"קרקע,ראשונה,שניה",184.93,"3,900,000",NaN
712,04.08.2021, ,6286-326-35,דירה בבית קומות,6,"תשיעית, עשירית",165.87,"3,800,000",22% ב 5.5 שנים
713,25.02.2016, ,6286-326-35,דירה בבית קומות,6,"תשיעית, עשירית",165.87,"3,105,000",22% ב 5.5 שנים
714,04.08.2021,חיל החימוש 38,2717-22-18,דירה בבית קומות,5,רביעית,123.43,"1,300,000",NaN
715,04.08.2021,הורוביץ 21,3926-1377-6,דירה,5,ראשונה,119,"3,000,000",NaN
716,04.08.2021,NaN,3925-747-94,NaN,5,חמישית,129,"2,950,000",NaN
717,03.08.2021,הזהרון 17,6823-47-1,קוטג' דו משפחתי,5,ראשונה,226,"3,680,000",NaN
718,03.08.2021,NaN,3925-747-93,דירה בבית קומות,6,עשירית,145,"3,700,000",NaN
719,03.08.2021,NaN,3925-747-92,דירה בבית קומות,6,שמינית,145,"3,580,000",NaN
720,02.08.2021,הנחשול 27,6823-180-8,דירת גן,5,קרקע ראשונה ושניה,154.84,"3,170,000",55% ב 7 שנים
721,16.07.2014,הנחשול 27,6823-180-8,דירת גן,5,קרקע ראשונה ושניה,154.84,"2,040,000",55% ב 7 שנים
722,25.08.2006,הנחשול 27,6823-180-8,דירת גן,5,קרקע ראשונה ושניה,154.84,"1,199,000",55% ב 7 שנים
723,23.01.2002,הנחשול 27,6823-180-8,דירת גן,5,קרקע ראשונה ושניה,154.84,"1,185,000",55% ב 7 שנים
724,02.08.2021,הקוקיה 27,6287-312-23,דירה בבית קומות,5,שישית,114.36,"2,600,000",15% ב 4.7 שנים
725,04.11.2016,הקוקיה 27,6287-312-23,דירה בבית קומות,5,שישית,114.36,"2,250,000",15% ב 4.7 שנים
726,02.08.2021,NaN,3925-747-89,דירה בבית קומות,5,שלישית,129,"2,878,000",NaN
727,02.08.2021,NaN,3925-747-90,NaN,6,שמינית,145,"3,580,000",NaN
728,02.08.2021,NaN,3925-747-91,NaN,6,עשירית,145,"3,700,000",NaN
729,02.08.2021,יהודה הלוי 68,3930-184-5,דירה בבית קומות,5,שלישית,109.50,"1,860,000",NaN
730,02.08.2021,"הרשב""א 15",5115-25-2,דירה בבית קומות,5,ראשונה,108.43,"2,320,000",NaN
731,02.08.2021,הפור 11,5030-9-3,קוטג' דו משפחתי,6,ראשונה,747,"3,950,000",NaN
732,01.08.2021,התות 15,4243-397-2,קוטג' דו משפחתי,6,קרקע וראשונה,145.81,"3,550,000",65% ב 9.3 שנים
733,05.04.2012,התות 15,4243-397-2,קוטג' דו משפחתי,6,קרקע וראשונה,145.81,"2,150,000",65% ב 9.3 שנים
734,03.05.2002,התות 15,4243-397-2,קוטג' דו משפחתי,6,קרקע וראשונה,145.81,"1,212,000",65% ב 9.3 שנים
735,01.08.2021,NaN,3629-324-180,דירה בבית קומות,6,שמונה עשרה,151,"3,930,000",NaN
736,01.08.2021,נוה ציון 8,3938-195-1,קוטג' חד משפחתי,9,ראשונה,208,"5,433,000",NaN
737,01.08.2021,NaN,6286-328-8,דירה בבית קומות,5,NaN,121,"2,715,000",NaN
738,01.08.2021,NaN,3629-324-181,דירה,6,NaN,152,"3,930,000",NaN
739,01.08.2021,NaN,3925-747-86,NaN,5,שלישית,129,"2,878,600",NaN
740,30.07.2021,NaN,3629-324-178,דירה בבית קומות,6,עשרים,173,"4,280,000",NaN
741,30.07.2021,NaN,3629-324-179,דירה,6,NaN,173,"4,280,000",NaN
742,29.07.2021,רפידים 26,5386-91-2,קוטג' דו משפחתי,5,קרקע וראשונה,167,"3,800,000",205% ב 21.1 שנים
743,11.05.2000,רפידים 26,5386-91-2,קוטג' דו משפחתי,5,קרקע וראשונה,167,"1,245,000",205% ב 21.1 שנים
744,29.07.2021,NaN,3925-737-53,דירה בבית קומות,5,שישית,158,"3,285,000",NaN
745,29.07.2021,NaN,3629-321-120,דירה בבית קומות,6,שלוש עשרה,147,"3,130,849",NaN
746,29.07.2021,NaN,3925-747-83,דירה בבית קומות,5,תשיעית,129,"131,000",NaN
747,29.07.2021,גיבשטיין יהושע 1,6288-100-24,דירה בבית קומות,5,שישית,109.36,"2,000,000",NaN
748,28.07.2021,חיל התותחנים 7,2704-55-321,דירה בבית קומות,5,קומה ‎20‏,160.76,"5,300,000",6% ב 8.6 שנים
749,02.11.2012,חיל התותחנים 7,2704-55-321,דירה בבית קומות,5,קומה ‎20‏,160.76,"4,980,000",6% ב 8.6 שנים
750,27.06.2010,חיל התותחנים 7,2704-55-321,דירה בבית קומות,5,קומה ‎20‏,160.76,"3,725,000",6% ב 8.6 שנים
751,28.07.2021,NaN,3925-737-52,NaN,5,שישית,137,"3,285,000",NaN
752,28.07.2021,התקוה 4,3945-190-1,דירה בבית קומות,6,רביעית,157,"4,300,000",NaN
753,28.07.2021,NaN,3925-747-82,NaN,5,תשיעית,129,"131,811",NaN
754,28.07.2021,נחמיה 118,4246-71-4,קוטג' דו משפחתי,6,ראשונה,230,"3,670,000",NaN
755,28.07.2021,אבני איתן 8,5436-20-1,קוטג' דו משפחתי,6,ראשונה,426,"7,512,000",NaN
756,28.07.2021,NaN,3629-321-119,NaN,13,שלוש עשרה,147,"3,130,849",NaN
757,27.07.2021,שדה נחום 17,5388-47-4,דירה בבית קומות,5,ראשונה,99,"2,410,000",52% ב 6.5 שנים
758,11.12.2014,שדה נחום 17,5388-47-4,דירה בבית קומות,5,ראשונה,99,"1,585,000",52% ב 6.5 שנים
759,27.07.2021,NaN,3925-747-79,דירה בבית קומות,6,שישית,145,"3,400,000",NaN
760,27.07.2021,המלחים 9,4747-105-2,קוטג' דו משפחתי,5,קרקע + ראשונה,144.06,"3,140,000",NaN
761,27.07.2021,NaN,3946-491-27,דירה בבית קומות,5,ארבע עשרה,121,"3,050,000",NaN
762,26.07.2021,הרב נריה 4,5116-24-60,דירה בבית קומות,5,חמישית,119.56,"2,725,000",26% ב 5.5 שנים
763,20.01.2016,הרב נריה 4,5116-24-60,דירה בבית קומות,5,חמישית,119.56,"2,150,000",26% ב 5.5 שנים
764,26.07.2021,NaN,3946-491-26,NaN,5,ארבע עשרה,122,"3,050,000",NaN
765,26.07.2021,NaN,3925-747-78,NaN,6,שישית,145,"3,400,000",NaN
766,25.07.2021,תרשיש 1,4746-6-24,דירה בבית קומות,5,שמינית,88.10,"1,100,000",17% ב 5.2 שנים
767,19.04.2016,תרשיש 1,4746-6-24,דירה בבית קומות,5,שמינית,88.10,"1,875,000",17% ב 5.2 שנים
768,09.04.1998,תרשיש 1,4746-6-24,דירה בבית קומות,5,שמינית,88.10,"753,000",17% ב 5.2 שנים
769,25.07.2021,"הרשב""א 4",5115-32-81,דירה בבית קומות,5,שמינית,112.93,"2,535,000",40% ב 11.5 שנים
770,21.12.2009,"הרשב""א 4",5115-32-81,דירה בבית קומות,5,שמינית,112.93,"1,800,000",40% ב 11.5 שנים
771,25.07.2021,הקוקיה 42,6287-220-20,דירה בבית קומות,5,חמישית,120.90,"2,390,000",59% ב 8.5 שנים
772,12.12.2012,הקוקיה 42,6287-220-20,דירה בבית קומות,5,חמישית,120.90,"1,500,000",59% ב 8.5 שנים
773,25.07.2021,בלקינד שמשון 37,3938-44-3,דירה בבית קומות,5,"מרתף,קרקע,ראשנה,שניה",145.44,"3,100,000",NaN
774,25.07.2021,NaN,3629-321-118,דירה בבית קומות,5,שבע עשרה,133,"3,140,849",NaN
775,25.07.2021,האבות 6,3930-697-9,דירה בבית קומות,5,שביעית,119,"3,355,000",NaN
776,25.07.2021,האבות 6,3930-697-10,דירה,5,NaN,119,"3,350,000",NaN
777,24.07.2021,NaN,3629-321-117,NaN,6,שבע עשרה,133,"3,140,849",NaN
778,23.07.2021,אהרון הכהן 10,4246-202-26,דירה בבית קומות,5,קומה ‎3‏,120.88,"2,605,000",83% ב 11 שנים
779,07.07.2010,אהרון הכהן 10,4246-202-26,דירה בבית קומות,5,קומה ‎3‏,120.88,"1,420,000",83% ב 11 שנים
780,22.07.2021,יברבוים 9,3926-1207-7,דירה בבית קומות,5,ראשונה,112.45,"1,960,000",132% ב 17.1 שנים
781,05.05.2004,יברבוים 9,3926-1207-7,דירה בבית קומות,5,ראשונה,112.45,"844,000",132% ב 17.1 שנים
782,22.07.2021,עין גב 15,5389-19-17,קוטג' דו משפחתי,5,קרקע ראשונה ושניה,154.43,"3,275,000",19% ב 5.4 שנים
783,01.02.2016,עין גב 15,5389-19-17,קוטג' דו משפחתי,5,קרקע ראשונה ושניה,154.43,"2,740,000",19% ב 5.4 שנים
784,22.07.2021,המפוחית 6,5183-73-1,דירה בבית קומות,5,קרקע,102.30,"3,080,000",40% ב 5.4 שנים
785,09.02.2016,המפוחית 6,5183-73-1,דירה בבית קומות,5,קרקע,102.30,"2,190,000",40% ב 5.4 שנים
786,22.07.2021,NaN,4246-272-56,דירה בבית קומות,5,רביעית,133,"3,250,000",NaN
787,22.07.2021,NaN,3925-747-131,דירה בבית קומות,5,שניה,124,"573,000",NaN
788,22.07.2021,בר יוחאי 22,3928-405-1,דירה בבית קומות,5,ראשונה,194,"4,400,000",NaN
789,21.07.2021,משמר הירדן 22,3939-139-1,דירה בבית קומות,5,ראשונה,110,"1,850,000",138% ב 17.2 שנים
790,22.04.2004,משמר הירדן 22,3939-139-1,דירה בבית קומות,5,ראשונה,110,"777,000",138% ב 17.2 שנים
791,21.07.2021,אלישע 9,3629-249-1,דירת גן,5,ראשונה,201,"6,200,000",77% ב 8.5 שנים
792,13.01.2013,אלישע 9,3629-249-1,דירת גן,5,ראשונה,201,"3,500,000",77% ב 8.5 שנים
793,12.01.2013,אלישע 9,3629-249-1,דירת גן,5,ראשונה,201,"3,500,000",77% ב 8.5 שנים
794,21.07.2021,NaN,3925-747-132,דירה בבית קומות,5,שלישית,124,"598,000",NaN
795,21.07.2021,NaN,3946-491-25,דירה בבית קומות,5,חמש עשרה,121,"3,180,000",NaN
796,21.07.2021,NaN,4246-272-55,NaN,5,רביעית,132,"3,250,000",NaN
797,21.07.2021,המלחים 41,6823-167-2,קוטג' דו משפחתי,6,ראשונה,211,"4,030,000",NaN
798,21.07.2021,NaN,3925-747-77,NaN,5,שניה,124,"573,488",NaN
799,20.07.2021,בלקינד שמשון 37,3938-44-4,קוטג' דו משפחתי,6,"מרתף,קרקע,ראשנה,שניה",141.80,"1,800,000",100% ב 7.7 שנים
800,06.10.2013,בלקינד שמשון 37,3938-44-4,קוטג' דו משפחתי,6,"מרתף,קרקע,ראשנה,שניה",141.80,"1,800,000",100% ב 7.7 שנים
801,30.12.2004,בלקינד שמשון 37,3938-44-4,קוטג' דו משפחתי,6,"מרתף,קרקע,ראשנה,שניה",141.80,"1,134,000",100% ב 7.7 שנים
802,20.07.2021,הרב שלינקה יצחק 10,7373-75-24,דירה בבית קומות,5,שישית,120.88,"3,100,000",43% ב 9.5 שנים
803,15.01.2012,הרב שלינקה יצחק 10,7373-75-24,דירה בבית קומות,5,שישית,120.88,"2,156,000",43% ב 9.5 שנים
804,20.07.2021,טרכטנברג 18,3928-831-71,דירה בבית קומות,5,שישית,105,"1,870,000",29% ב 6.5 שנים
805,15.12.2014,טרכטנברג 18,3928-831-71,דירה בבית קומות,5,שישית,105,"1,440,000",29% ב 6.5 שנים
806,20.07.2021,NaN,3629-321-116,דירה בבית קומות,5,שש עשרה,139,"2,985,849",NaN
807,20.07.2021,NaN,3925-747-76,NaN,5,שלישית,124,"598,482",NaN
808,20.07.2021,הבוצרים 32,5039-49-26,דירה בבית קומות,6,"חמישית, שישית, שביעית",152.60,"2,950,000",NaN
809,20.07.2021,פוזננסקי מנחם 2,7282-91-48,NaN,5,NaN,120,"2,600,000",NaN
810,20.07.2021,התורמוס 4,5036-157-29,דירה בבית קומות,5,שלישית,133.11,"2,730,000",NaN
811,20.07.2021,NaN,3946-491-24,NaN,5,חמש עשרה,122,"3,180,000",NaN
812,19.07.2021,הורוביץ 25,3926-611-8,דירה בבית קומות,5,שניה,84.35,"1,780,000",50% ב 12.1 שנים
813,06.05.2009,הורוביץ 25,3926-611-8,דירה בבית קומות,5,שניה,84.35,"1,180,000",50% ב 12.1 שנים
814,31.08.1999,הורוביץ 25,3926-611-8,דירה בבית קומות,5,שניה,84.35,"678,000",50% ב 12.1 שנים
815,19.07.2021,כתריאל 12,6286-399-50,דירה בבית קומות,6,"שישית, שביעית",187.80,"2,300,000",NaN
816,19.07.2021,NaN,3629-321-115,NaN,5,שש עשרה,133,"2,985,849",NaN
817,19.07.2021,נגבה 30,5387-70-17,דירה בבית קומות,5,חמישית,100,"1,925,000",NaN
818,19.07.2021,NaN,4247-600-7,דירה בבית קומות,5,ראשונה,125,"2,950,000",NaN
819,19.07.2021,שינקין 7,3928-936-3,דירה בבית קומות,5,שישית,118,"3,000,000",NaN
820,14.07.2021,בנבנישתי 17,5119-46-1,קוטג' דו משפחתי,6,"מרתף,קרקע,ראשנה,שניה",244,"5,600,000",125% ב 14.2 שנים
821,30.04.2007,בנבנישתי 17,5119-46-1,קוטג' דו משפחתי,6,"מרתף,קרקע,ראשנה,שניה",244,"2,486,000",125% ב 14.2 שנים
822,14.07.2021,מבצע ברק 2,5747-8-3,קוטג' דו משפחתי,7,ראשונה,292,"2,020,000",NaN
823,14.07.2021,NaN,3925-747-75,דירה בבית קומות,5,שישית,129,"2,724,000",NaN
824,13.07.2021,NaN,3925-747-74,NaN,5,שישית,129,"2,724,432",NaN
