,יום מכירה,כתובת,גוש חלקה - תת חלקה,סוג נכס,חדרים,קומה,"מ""ר",סכום,מגמת שינוי
596,04.07.2018,ביאליק 9,3934-7-14,דירה בבית קומות,2,ראשונה,59.01,"1,050,000",34% ב 7.6 שנים
597,14.11.2010,ביאליק 9,3934-7-14,דירה בבית קומות,2,ראשונה,59.01,"780,000",34% ב 7.6 שנים
598,03.07.2018,הרב נורוק 7,7282-12-7,דירה בבית קומות,2,ראשונה,36,"900,000",NaN
599,24.06.2018,NaN,3932-55-36,דירה בבית קומות,2,שלישית,45,"877,000",NaN
600,18.06.2018,תורה ועבודה 11,7281-43-22,דירה בבית קומות,2,שלישית,39.50,"950,000",246% ב 13 שנים
601,10.06.2005,תורה ועבודה 11,7281-43-22,דירה בבית קומות,2,שלישית,39.50,"274,000",246% ב 13 שנים
602,17.06.2018,NaN,3932-55-37,דירה בבית קומות,2,רביעית,45,"1,151,000",NaN
603,13.06.2018,NaN,3932-55-38,דירה בבית קומות,2,ראשונה,45,"877,000",NaN
604,04.06.2018,הבעל שם טוב 4,3925-148-4,קוטג' דו משפחתי,2,---,29.24,"968,000",133% ב 19 שנים
605,14.05.1999,הבעל שם טוב 4,3925-148-4,קוטג' דו משפחתי,2,---,29.24,"414,000",133% ב 19 שנים
606,04.06.2018,ביאליק 11,3934-245-6,דירה בבית קומות,2,ראשונה,49,"1,150,000",53% ב 4.2 שנים
607,05.03.2014,ביאליק 11,3934-245-6,דירה בבית קומות,2,ראשונה,49,"750,000",53% ב 4.2 שנים
608,30.11.2011,ביאליק 11,3934-245-6,דירה בבית קומות,2,ראשונה,49,"400,000",53% ב 4.2 שנים
609,30.05.2018,נתן שלמה 13,7282-33-2,דירה בבית קומות,2,ראשונה,35,"1,428,000",NaN
610,29.04.2018,נתן שלמה 13,7282-33-2,דירה בבית קומות,2,ראשונה,35,"1,428,000",NaN
611,17.05.2018,ברון דבורה 6,3945-612-3,דירה בבית קומות,2,ראשונה,50.52,"1,210,000",146% ב 10.5 שנים
612,11.10.2007,ברון דבורה 6,3945-612-3,דירה בבית קומות,2,ראשונה,50.52,"490,000",146% ב 10.5 שנים
613,14.05.2018,הרצל 93,3925-674-110,דירה בבית קומות,2,עשירית,40.80,"1,195,000",83% ב 13.8 שנים
614,11.07.2004,הרצל 93,3925-674-110,דירה בבית קומות,2,עשירית,40.80,"650,000",83% ב 13.8 שנים
615,13.09.2000,הרצל 93,3925-674-110,דירה בבית קומות,2,עשירית,40.80,"758,000",83% ב 13.8 שנים
616,08.05.2018,החלמונית 29,5036-87-208,דירה בבית קומות,2,שלישית,33,"900,000",NaN
617,30.04.2018,פינס 1,3928-466-7,דירה בבית קומות,2,ראשונה,57.70,"1,225,000",NaN
618,16.04.2018,הלל נפתלי 5,3934-137-6,דירה בבית קומות,2,ראשונה,68.33,"1,275,000",NaN
619,12.04.2018,סנש חנה 3,7281-55-20,דירה בבית קומות,2,שניה,35.20,"990,000",NaN
620,21.02.2007,סנש חנה 3,7281-55-20,דירה בבית קומות,2,שניה,35.20,"96,000",NaN
621,25.03.2018,עולי הגרדום 19,3926-473-6,דירה בבית קומות,2,ראשונה,51.47,"1,248,000",NaN
622,21.03.2018,השחר 4,3945-231-6,דירה בבית קומות,2,ראשונה,63.09,"1,425,000",NaN
623,19.03.2018,התאנה 6,3926-72-2,דירה בבית קומות,2,ראשונה,45.98,"1,100,000",NaN
624,15.03.2018,כצנלסון 22,3945-230-6,דירה בבית קומות,2,ראשונה,59.63,"1,565,000",NaN
625,13.03.2018,תורה ועבודה 23,7281-42-9,דירה בבית קומות,2,שניה,39.50,"1,150,000",259% ב 15.8 שנים
626,28.05.2002,תורה ועבודה 23,7281-42-9,דירה בבית קומות,2,שניה,39.50,"320,000",259% ב 15.8 שנים
627,13.03.2018,עולי הגרדום 19,3926-473-9,דירה בבית קומות,2,שניה,51.47,"1,240,000",63% ב 8 שנים
628,18.02.2010,עולי הגרדום 19,3926-473-9,דירה בבית קומות,2,שניה,51.47,"760,000",63% ב 8 שנים
629,12.03.2018,אנילביץ 17,7282-53-4,דירה בבית קומות,2,ראשונה,35,"850,000",15% ב 4.6 שנים
630,28.07.2013,אנילביץ 17,7282-53-4,דירה בבית קומות,2,ראשונה,35,"738,000",15% ב 4.6 שנים
631,04.03.2018, ,3937-100-1,קוטג' חד משפחתי,2,NaN,65,"832,000",NaN
632,01.03.2018,משמר הירדן 6,3939-60-4,דירה בבית קומות,2,שניה,58.43,"1,400,000",NaN
633,26.02.2018,הרצל 93,3925-674-71,דירה בבית קומות,2,שביעית,40.80,"1,225,000",NaN
634,25.02.2018,מורדי הגטאות 111,4243-177-2,קוטג' דו משפחתי,2,קרקע,36.80,"1,600,000",NaN
635,22.02.2018,גרינבוים 5,3934-130-3,דירה בבית קומות,2,ראשונה,57.49,"800,000",NaN
636,15.02.2018,אוסישקין 5,3928-353-2,דירה בבית קומות,2,ראשונה,69,"1,340,001",NaN
637,11.02.2018,ז'בוטינסקי 3,3926-831-9,דירה בבית קומות,2,שניה,45.10,"1,190,000",NaN
638,30.01.2018,החליל 10,5183-15-2,דירה בבית קומות,2,קרקע,46.22,"1,455,000",16% ב 2.4 שנים
639,19.08.2015,החליל 10,5183-15-2,דירה בבית קומות,2,קרקע,46.22,"1,250,000",16% ב 2.4 שנים
640,24.01.2018,רוטשילד 58,3934-98-11,דירה בבית קומות,2,ראשונה,52.66,"1,122,000",NaN
641,17.01.2018,הברון הירש 19,3928-505-10,דירה בבית קומות,2,ראשונה,48.47,"595,000",57% ב 7.5 שנים
642,09.06.2010,הברון הירש 19,3928-505-10,דירה בבית קומות,2,ראשונה,48.47,"755,000",57% ב 7.5 שנים
643,02.10.1998,הברון הירש 19,3928-505-10,דירה בבית קומות,2,ראשונה,48.47,"459,000",57% ב 7.5 שנים
644,16.01.2018,עולי הגרדום 28,3926-457-8,דירה בבית קומות,2,שלישית,67.12,"1,450,000",NaN
645,11.01.2018,התומר 3,3926-56-10,דירה בבית קומות,2,שלישית,47.22,"1,285,000",NaN
646,04.01.2018,גרינבוים 20,3934-181-20,דירה בבית קומות,2,רביעית,42.50,"1,170,000",61% ב 5 שנים
647,19.12.2012,גרינבוים 20,3934-181-20,דירה בבית קומות,2,רביעית,42.50,"725,000",61% ב 5 שנים
648,10.12.2017,הרצל 93,3925-674-121,דירה בבית קומות,2,אחת עשרה,40.80,"1,180,000",93% ב 9.5 שנים
649,11.06.2008,הרצל 93,3925-674-121,דירה בבית קומות,2,אחת עשרה,40.80,"610,000",93% ב 9.5 שנים
650,23.11.2017,נחמה 5,3932-77-9,דירה בבית קומות,2,שניה,57.90,"1,300,000",58% ב 4.2 שנים
651,22.08.2013,נחמה 5,3932-77-9,דירה בבית קומות,2,שניה,57.90,"820,000",58% ב 4.2 שנים
652,16.11.2017,הרצל 37,3929-8-7,דירה בבית קומות,2,שניה,55,"1,250,000",42% ב 3.5 שנים
653,08.04.2014,הרצל 37,3929-8-7,דירה בבית קומות,2,שניה,55,"875,000",42% ב 3.5 שנים
654,09.11.2017,גרינשפן הרשל 13,6287-287-9,דירה בבית קומות,2,שניה,41.80,"1,190,000",28% ב 3.5 שנים
655,20.05.2014,גרינשפן הרשל 13,6287-287-9,דירה בבית קומות,2,שניה,41.80,"925,000",28% ב 3.5 שנים
656,18.02.2014,גרינשפן הרשל 13,6287-287-9,דירה בבית קומות,2,שניה,41.80,"925,000",28% ב 3.5 שנים
657,31.10.2017,קורצ'ק יאנוש 8,7282-168-2,דירה בבית קומות,2,ראשונה,49,"1,185,000",NaN
658,24.10.2017,הירשפלד 1,3926-704-15,דירה בבית קומות,2,שלישית,40,"1,170,000",163% ב 17.8 שנים
659,09.12.1999,הירשפלד 1,3926-704-15,דירה בבית קומות,2,שלישית,40,"444,000",163% ב 17.8 שנים
660,24.10.2017,דרור 36,3929-412-32,דירה בבית קומות,2,רביעית,60,"1,170,000",0% ב 0.7 שנים
661,09.01.2017,דרור 36,3929-412-32,דירה בבית קומות,2,רביעית,60,"1,170,000",0% ב 0.7 שנים
662,27.07.2010,דרור 36,3929-412-32,דירה בבית קומות,2,רביעית,60,"600,000",0% ב 0.7 שנים
663,19.10.2017,קורצ'ק יאנוש 8,7282-168-8,דירה בבית קומות,2,שלישית,49,"1,060,000",NaN
664,03.10.2017,כהן יעקב 40,7282-38-8,דירה בבית קומות,2,ראשונה,38.30,"1,100,000",NaN
665,26.09.2017,עולי הגרדום 26,3926-458-5,דירה בבית קומות,2,שניה,56.30,"1,100,000",NaN
666,24.09.2017,הלל נפתלי 8,3934-136-6,דירה בבית קומות,2,שלישית,61.04,"1,490,000",172% ב 13.8 שנים
667,20.11.2003,הלל נפתלי 8,3934-136-6,דירה בבית קומות,2,שלישית,61.04,"546,000",172% ב 13.8 שנים
668,18.09.2017,נורדאו 16,3935-121-1,דירה בבית קומות,2,מרתף,52.70,"1,000,000",NaN
669,17.09.2017,הגאון מוילנה 10,3929-465-6,דירה בבית קומות,2,שניה,53.95,"1,060,000",NaN
670,13.09.2017,ויצמן 5,3928-493-9,דירה בבית קומות,2,שלישית,49.91,"1,165,000",NaN
671,03.09.2017,התוף 7,5183-42-58,דירה בבית קומות,2,שמינית,44,"1,478,000",38% ב 6 שנים
672,05.09.2011,התוף 7,5183-42-58,דירה בבית קומות,2,שמינית,44,"1,070,000",38% ב 6 שנים
673,15.06.2000,התוף 7,5183-42-58,דירה בבית קומות,2,שמינית,44,"508,000",38% ב 6 שנים
674,03.09.2017,דרור 13,3933-73-8,דירה בבית קומות,2,שלישית,47.63,"500,000",158% ב 13 שנים
675,07.09.2004,דרור 13,3933-73-8,דירה בבית קומות,2,שלישית,47.63,"387,000",158% ב 13 שנים
676,31.08.2017,יהודה לייב 10,3932-135-13,דירה בבית קומות,2,שלישית,59.95,"1,070,000",161% ב 17.1 שנים
677,25.06.2000,יהודה לייב 10,3932-135-13,דירה בבית קומות,2,שלישית,59.95,"409,000",161% ב 17.1 שנים
678,20.08.2017,אנילביץ 27,7282-69-7,דירה בבית קומות,2,שניה,35,"1,750,000",277% ב 16.6 שנים
679,25.12.2000,אנילביץ 27,7282-69-7,דירה בבית קומות,2,שניה,35,"463,000",277% ב 16.6 שנים
680,02.08.2017,אוסישקין 26,3928-80-9,דירה בבית קומות,2,שניה,48.27,"1,200,000",NaN
681,24.07.2017,הרב זינגר 4,3935-125-9,דירה בבית קומות,2,קרקע,43.10,"1,100,000",29% ב 3.5 שנים
682,30.12.2013,הרב זינגר 4,3935-125-9,דירה בבית קומות,2,קרקע,43.10,"850,000",29% ב 3.5 שנים
683,20.07.2017,קרן היסוד 25,3928-563-3,דירה בבית קומות,2,ראשונה,56.28,"1,300,000",NaN
684,16.07.2017,הוז דב 7,3945-120-4,דירה בבית קומות,2,ראשונה,42.12,"1,200,000",NaN
685,12.07.2017,שינקין 5,3928-246-1,דירה בבית קומות,2,קרקע,42.59,"1,238,000",152% ב 15 שנים
686,16.06.2002,שינקין 5,3928-246-1,דירה בבית קומות,2,קרקע,42.59,"490,000",152% ב 15 שנים
687,12.07.2017,מורדי הגטאות 47,4242-469-28,דירה בבית קומות,2,ראשונה,40.30,"1,010,000",51% ב 3.6 שנים
688,26.11.2013,מורדי הגטאות 47,4242-469-28,דירה בבית קומות,2,ראשונה,40.30,"665,000",51% ב 3.6 שנים
689,12.12.2011,מורדי הגטאות 47,4242-469-28,דירה בבית קומות,2,ראשונה,40.30,"600,000",51% ב 3.6 שנים
690,06.07.2017,הסחלב 6,5036-87-174,דירה בבית קומות,2,ראשונה,33,"1,050,000",NaN
691,06.07.2017,עין הקורא 4,3933-231-1,דירה בבית קומות,2,ראשונה,50.50,"500,000",NaN
692,05.07.2017,ויצברד 17,3933-216-10,דירה בבית קומות,2,שניה,55.28,"600,000",91% ב 13.8 שנים
693,01.09.2003,ויצברד 17,3933-216-10,דירה בבית קומות,2,שניה,55.28,"628,000",91% ב 13.8 שנים
694,05.07.2017,נורדאו 34,3936-160-15,דירה בבית קומות,2,שלישית,61.48,"1,250,000",NaN
695,03.07.2017,צלליכין 6,3926-479-9,דירה בבית קומות,2,שלישית,58.27,"1,400,000",NaN
696,13.06.2017,חזון איש 12,3929-711-4,דירה בבית קומות,2,ראשונה,54,"615,000",NaN
697,11.06.2017,הרב ברוק 8,3930-446-17,דירה בבית קומות,2,ראשונה,42,"1,060,000",NaN
698,08.06.2017,"אז""ר 3",3934-102-12,דירה בבית קומות,2,שלישית,48.90,"1,170,000",NaN
699,07.06.2017,אלרואי 20,3929-795-16,דירה בבית קומות,2,רביעית,36,"1,050,000",18% ב 1.5 שנים
700,25.11.2015,אלרואי 20,3929-795-16,דירה בבית קומות,2,רביעית,36,"885,000",18% ב 1.5 שנים
701,25.12.2008,אלרואי 20,3929-795-16,דירה בבית קומות,2,רביעית,36,"462,000",18% ב 1.5 שנים
702,04.06.2017, ,3938-46-1,קוטג' חד משפחתי,2,NaN,46,"1,900,000",NaN
703,29.05.2017,עולי הגרדום 3,3925-204-1,דירה בבית קומות,2,ראשונה,57.75,"1,600,000",NaN
704,25.05.2017,גרינבוים 5,3934-130-9,דירה בבית קומות,2,שלישית,57.49,"1,180,000",47% ב 2.6 שנים
705,15.09.2014,גרינבוים 5,3934-130-9,דירה בבית קומות,2,שלישית,57.49,"800,000",47% ב 2.6 שנים
706,12.08.1998,גרינבוים 5,3934-130-9,דירה בבית קומות,2,שלישית,57.49,"460,000",47% ב 2.6 שנים
707,22.05.2017,תורה ועבודה 11,7281-43-23,דירה בבית קומות,2,שלישית,39.50,"870,000",190% ב 16.7 שנים
708,27.08.2000,תורה ועבודה 11,7281-43-23,דירה בבית קומות,2,שלישית,39.50,"299,000",190% ב 16.7 שנים
709,17.05.2017,וולפסון 23,3926-627-2,דירה בבית קומות,2,ראשונה,48.03,"950,000",46% ב 8.1 שנים
710,29.03.2009,וולפסון 23,3926-627-2,דירה בבית קומות,2,ראשונה,48.03,"650,000",46% ב 8.1 שנים
711,12.05.2017,החלמונית 27,5036-87-210,דירה בבית קומות,2,שביעית,32,"1,200,000",NaN
712,11.05.2017,הרצל 93,3925-674-15,דירה בבית קומות,2,שלישית,34.78,"1,180,000",129% ב 16.5 שנים
713,22.10.2000,הרצל 93,3925-674-15,דירה בבית קומות,2,שלישית,34.78,"514,000",129% ב 16.5 שנים
714,08.05.2017,החפץ חיים 5,3933-105-3,דירה בבית קומות,2,ראשונה,57.70,"1,054,000",NaN
715,08.05.2017,השירה העברית 6,5114-43-32,דירה בבית קומות,2,שמינית,50.68,"1,420,000",NaN
716,21.04.2017,הרימון 8,3926-86-3,דירה בבית קומות,2,קרקע,45.55,"1,100,000",10% ב 4 שנים
717,29.04.2013,הרימון 8,3926-86-3,דירה בבית קומות,2,קרקע,45.55,"999,000",10% ב 4 שנים
718,04.04.2017,הגאון מוילנה 4,3929-38-5,דירה בבית קומות,2,ראשונה,50,"1,219,000",NaN
719,03.04.2017,הרצל 93,3925-674-41,דירה בבית קומות,2,חמישית,40.80,"1,180,000",NaN
720,17.03.2017,תדהר דוד 13,7281-108-24,דירה בבית קומות,2,שלישית,36,"700,000",NaN
721,06.03.2017,מורדי הגטאות 111,4243-177-1,קוטג' דו משפחתי,2,קרקע,36.50,"1,600,000",NaN
722,17.02.2017,גוש עציון 18,3930-464-6,דירה בבית קומות,2,ראשונה,42.10,"1,190,000",NaN
723,11.02.2017,NaN,3932-55-2,דירה,2,NaN,45,"1,151,755",NaN
724,08.02.2017,הרצל 93,3925-674-77,דירה בבית קומות,2,שמינית,40.80,"1,195,000",124% ב 13.3 שנים
725,20.10.2003,הרצל 93,3925-674-77,דירה בבית קומות,2,שמינית,40.80,"532,000",124% ב 13.3 שנים
726,05.02.2017,כהן יעקב 36,7282-40-14,דירה בבית קומות,2,שניה,38.30,"900,000",NaN
727,02.02.2017,האחים סמילצ'נסקי 3,3926-368-3,דירה בבית קומות,2,ראשונה,46,"1,250,000",NaN
728,30.01.2017,רוקח 7,3936-222-2,דירה בבית קומות,2,ראשונה,44.10,"1,190,000",NaN
729,24.01.2017,וקסלר משה 1,3935-64-3,דירה בבית קומות,2,ראשונה,61.67,"1,181,000",NaN
730,19.01.2017,הרצל 93,3925-674-125,דירה בבית קומות,2,שתים עשרה,53.70,"1,200,000",70% ב 13.1 שנים
731,09.11.2003,הרצל 93,3925-674-125,דירה בבית קומות,2,שתים עשרה,53.70,"705,000",70% ב 13.1 שנים
732,17.01.2017,הרצל 93,3925-674-32,דירה בבית קומות,2,רביעית,40.80,"549,999",99% ב 15 שנים
733,02.01.2002,הרצל 93,3925-674-32,דירה בבית קומות,2,רביעית,40.80,"552,000",99% ב 15 שנים
734,15.01.2017,הירמוך 12,3923-279-53,דירה בבית קומות,2,רביעית,44.20,"900,000",89% ב 14.3 שנים
735,29.09.2002,הירמוך 12,3923-279-53,דירה בבית קומות,2,רביעית,44.20,"475,000",89% ב 14.3 שנים
736,23.02.1998,הירמוך 12,3923-279-53,דירה בבית קומות,2,רביעית,44.20,"428,000",89% ב 14.3 שנים
737,12.01.2017,ביאליק 9,3934-7-5,דירה בבית קומות,2,קרקע,40.15,"1,050,000",180% ב 6.5 שנים
738,14.07.2010,ביאליק 9,3934-7-5,דירה בבית קומות,2,קרקע,40.15,"375,000",180% ב 6.5 שנים
739,12.01.2017,ויתקין 9,3929-19-12,דירה בבית קומות,2,שלישית,53.18,"1,250,000",NaN
740,11.01.2017,התוף 7,5183-42-145,דירה בבית קומות,2,תשיעית,44,"1,425,000",109% ב 14.5 שנים
741,11.06.2002,התוף 7,5183-42-145,דירה בבית קומות,2,תשיעית,44,"679,000",109% ב 14.5 שנים
742,28.12.2016,לבונטין 26,3937-26-14,דירה בבית קומות,2,שניה,54.72,"1,020,000",NaN
743,20.12.2016,שניאור זלמן 44,7281-37-13,דירה בבית קומות,2,רביעית,40,"917,000",290% ב 6.3 שנים
744,08.08.2010,שניאור זלמן 44,7281-37-13,דירה בבית קומות,2,רביעית,40,"235,000",290% ב 6.3 שנים
745,12.12.2016,ירושלים 58,3930-340-2,דירה בבית קומות,2,ראשונה,47,"1,180,000",NaN
746,01.12.2016,פינס 1,3928-466-3,דירה בבית קומות,2,קרקע,35.50,"1,020,000",NaN
747,29.11.2016,NaN,3932-55-39,דירה בבית קומות,2,רביעית,45,"1,151,000",NaN
748,29.11.2016,האחים סולימן 10,3930-332-47,דירה בבית קומות,2,שניה,46.30,"945,000",NaN
749,28.11.2016,NaN,3932-55-1,דירה,2,NaN,45,"1,151,755",NaN
750,21.11.2016,הכרמל 14,3935-67-4,דירה בבית קומות,2,ראשונה,52,"1,250,000",NaN
751,07.11.2016,הרצל 116,3925-438-30,דירה בבית קומות,2,שלישית,41.31,"392,000",NaN
752,06.11.2016,התוף 7,5183-42-165,דירה בבית קומות,2,ראשונה,51.40,"1,400,000",202% ב 16.6 שנים
753,19.03.2000,התוף 7,5183-42-165,דירה בבית קומות,2,ראשונה,51.40,"463,000",202% ב 16.6 שנים
754,27.09.2016,גרינבוים 5,3934-130-6,דירה בבית קומות,2,שניה,57.49,"602,500",NaN
755,26.09.2016,החייל האלמוני 8,3925-436-26,דירה בבית קומות,2,שישית,47.10,"1,120,000",NaN
756,26.09.2016,האחים זיגר 3,3928-594-15,דירה בבית קומות,2,שלישית,53.63,"900,000",NaN
757,25.09.2016,הגאון מוילנה 10,3929-465-1,דירה בבית קומות,2,ראשונה,53.05,"1,014,000",NaN
758,22.09.2016,הרצל 93,3925-674-55,דירה בבית קומות,2,שישית,36.60,"1,175,000",105% ב 15.4 שנים
759,03.04.2001,הרצל 93,3925-674-55,דירה בבית קומות,2,שישית,36.60,"573,000",105% ב 15.4 שנים
760,21.09.2016,הרצל 93,3925-674-48,דירה בבית קומות,2,חמישית,40.80,"1,190,000",NaN
761,16.09.2016,סנש חנה 3,7281-55-5,דירה בבית קומות,2,ראשונה,35.20,"645,000",NaN
762,15.09.2016,חזון איש 10,3929-712-13,דירה בבית קומות,2,רביעית,54,"1,126,000",134% ב 7.6 שנים
763,25.01.2009,חזון איש 10,3929-712-13,דירה בבית קומות,2,רביעית,54,"480,000",134% ב 7.6 שנים
764,05.09.2016,החלמונית 29,5036-87-168,דירה בבית קומות,2,שלישית,33,"1,200,000",NaN
765,30.08.2016,ירושלים 64,3930-338-34,דירה בבית קומות,2,רביעית,47,"995,000",NaN
766,17.08.2016,יהודה לייב 28,3929-644-10,דירה בבית קומות,2,שלישית,48.70,"1,050,000",168% ב 15 שנים
767,20.07.2001,יהודה לייב 28,3929-644-10,דירה בבית קומות,2,שלישית,48.70,"391,000",168% ב 15 שנים
768,16.08.2016,ברניצקי נתן 36,3926-604-13,דירה בבית קומות,2,רביעית,51.40,"1,050,000",NaN
769,07.08.2016,הוז דב 4,3945-92-7,דירה בבית קומות,2,שניה,41.92,"1,080,000",NaN
770,03.08.2016,הרצל 93,3925-674-94,דירה בבית קומות,2,תשיעית,36.60,"1,080,000",NaN
771,29.07.2016,בית לחם 5,3930-115-6,דירה בבית קומות,2,שניה,60,"1,390,000",20% ב 1.2 שנים
772,07.04.2015,בית לחם 5,3930-115-6,דירה בבית קומות,2,שניה,60,"1,155,000",20% ב 1.2 שנים
773,22.07.2016,עין הקורא 34,3928-301-14,דירה בבית קומות,2,שניה,48.95,"1,145,000",NaN
774,11.07.2016,אוסישקין 34,3928-164-10,דירה בבית קומות,2,שלישית,50.50,"1,375,000",38% ב 4 שנים
775,10.07.2012,אוסישקין 34,3928-164-10,דירה בבית קומות,2,שלישית,50.50,"995,000",38% ב 4 שנים
776,27.08.2010,אוסישקין 34,3928-164-10,דירה בבית קומות,2,שלישית,50.50,"885,000",38% ב 4 שנים
777,05.10.2009,אוסישקין 34,3928-164-10,דירה בבית קומות,2,שלישית,50.50,"685,000",38% ב 4 שנים
778,07.07.2016,ארלוזורוב 6,3945-247-4,דירה בבית קומות,2,שניה,51.01,"1,090,000",15% ב 1 שנים
779,10.06.2015,ארלוזורוב 6,3945-247-4,דירה בבית קומות,2,שניה,51.01,"940,000",15% ב 1 שנים
780,04.07.2016,קרן קימת 15,3928-110-10,קוטג' חד משפחתי,2,שניה,38,"1,225,000",178% ב 13.5 שנים
781,17.12.2002,קרן קימת 15,3928-110-10,קוטג' חד משפחתי,2,שניה,38,"440,000",178% ב 13.5 שנים
782,04.07.2016,גרינבוים 10,3934-185-22,דירה בבית קומות,2,שלישית,55.75,"1,300,000",54% ב 5.2 שנים
783,17.04.2011,גרינבוים 10,3934-185-22,דירה בבית קומות,2,שלישית,55.75,"840,000",54% ב 5.2 שנים
784,03.08.2009,גרינבוים 10,3934-185-22,דירה בבית קומות,2,שלישית,55.75,"400,000",54% ב 5.2 שנים
785,30.06.2016,זדל 5,3935-149-11,דירה בבית קומות,2,שישית,45,"1,300,000",NaN
786,22.06.2016,דרור 36,3929-412-36,דירה בבית קומות,2,רביעית,51.23,"1,000,000",-2% ב 1.4 שנים
787,25.01.2015,דרור 36,3929-412-36,דירה בבית קומות,2,רביעית,51.23,"1,030,000",-2% ב 1.4 שנים
788,25.05.2010,דרור 36,3929-412-36,דירה בבית קומות,2,רביעית,51.23,"730,000",-2% ב 1.4 שנים
789,29.03.2007,דרור 36,3929-412-36,דירה בבית קומות,2,רביעית,51.23,"358,000",-2% ב 1.4 שנים
790,22.06.2016,הרב נורוק 5,7282-13-9,דירה בבית קומות,2,שניה,44,"990,000",NaN
791,21.06.2016, ,3930-458-3,דירה בבית קומות,2,שניה,42,"850,000",NaN
792,21.06.2016,החלמונית 25,5036-87-166,דירה בבית קומות,2,חמישית,33,"1,000,000",NaN
793,19.06.2016,דרור 4,3933-165-13,דירה בבית קומות,2,שלישית,50.07,"970,000",38% ב 3.3 שנים
794,25.02.2013,דרור 4,3933-165-13,דירה בבית קומות,2,שלישית,50.07,"700,000",38% ב 3.3 שנים
795,28.01.1998,דרור 4,3933-165-13,דירה בבית קומות,2,שלישית,50.07,"411,000",38% ב 3.3 שנים
796,19.06.2016,"הנצי""ב מוולוז'ין 5",3925-401-4,דירה בבית קומות,2,ראשונה,44.11,"1,405,000",40% ב 3.5 שנים
797,14.12.2012,"הנצי""ב מוולוז'ין 5",3925-401-4,דירה בבית קומות,2,ראשונה,44.11,"1,000,000",40% ב 3.5 שנים
798,19.06.2016,קרון אהרון 30,3925-297-4,דירה בבית קומות,2,ראשונה,50.25,"1,230,000",NaN
799,10.06.2016,כהן יעקב 36,7282-40-7,דירה בבית קומות,2,ראשונה,38.30,"965,000",NaN
800,06.06.2016,הגלעד 5,3926-319-3,דירת גג,2,שניה,47.35,"2,400,000",266% ב 9 שנים
801,11.06.2007,הגלעד 5,3926-319-3,דירת גג,2,שניה,47.35,"654,000",266% ב 9 שנים
802,04.05.2005,הגלעד 5,3926-319-3,דירת גג,2,שניה,47.35,"570,000",266% ב 9 שנים
803,05.06.2016,קאנטי אליאס 17,5097-53-1,דירת גן,2,קרקע + ראשונה,40,"3,650,000",NaN
804,31.05.2016,הרב נריה 9,5116-28-9,דירה בבית קומות,2,שניה,41.36,"1,425,000",NaN
805,29.05.2016,התקוה 3,3945-186-3,דירה בבית קומות,2,ראשונה,65.52,"1,435,000",178% ב 9.5 שנים
806,30.10.2006,התקוה 3,3945-186-3,דירה בבית קומות,2,ראשונה,65.52,"516,000",178% ב 9.5 שנים
807,25.05.2016,גורדון 6,3945-502-8,דירה בבית קומות,2,שניה,46.16,"1,140,000",134% ב 10.8 שנים
808,04.07.2005,גורדון 6,3945-502-8,דירה בבית קומות,2,שניה,46.16,"486,000",134% ב 10.8 שנים
809,22.05.2016,דובנוב 1,3945-579-3,דירה בבית קומות,2,ראשונה,46,"1,100,000",NaN
810,01.05.2016,הירשפלד 4,3926-969-15,דירה בבית קומות,2,שלישית,50,"1,080,000",54% ב 6.1 שנים
811,08.03.2010,הירשפלד 4,3926-969-15,דירה בבית קומות,2,שלישית,50,"700,000",54% ב 6.1 שנים
812,02.02.2004,הירשפלד 4,3926-969-15,דירה בבית קומות,2,שלישית,50,"426,000",54% ב 6.1 שנים
813,15.04.1999,הירשפלד 4,3926-969-15,דירה בבית קומות,2,שלישית,50,"423,000",54% ב 6.1 שנים
814,19.04.2016,שליט 6,3934-142-2,דירה בבית קומות,2,ראשונה,53.95,"1,285,000",64% ב 7.5 שנים
815,24.09.2008,שליט 6,3934-142-2,דירה בבית קומות,2,ראשונה,53.95,"780,000",64% ב 7.5 שנים
816,26.05.2008,שליט 6,3934-142-2,דירה בבית קומות,2,ראשונה,53.95,"640,000",64% ב 7.5 שנים
817,17.04.2016,הרצל 93,3925-674-44,דירה בבית קומות,2,חמישית,36.60,"1,080,000",38% ב 5.7 שנים
818,14.07.2010,הרצל 93,3925-674-44,דירה בבית קומות,2,חמישית,36.60,"778,000",38% ב 5.7 שנים
819,14.04.2016,הסחלב 6,5036-87-164,דירה בבית קומות,2,שלישית,37,"1,185,000",NaN
820,31.03.2016,הרצל 93,3925-674-97,דירה בבית קומות,2,תשיעית,40.80,"1,200,000",88% ב 14 שנים
821,04.03.2002,הרצל 93,3925-674-97,דירה בבית קומות,2,תשיעית,40.80,"637,000",88% ב 14 שנים
822,30.03.2016,רוקח 7,3936-222-22,דירה בבית קומות,2,שלישית,44.10,"1,120,000",1% ב 0.3 שנים
823,08.11.2015,רוקח 7,3936-222-22,דירה בבית קומות,2,שלישית,44.10,"1,100,000",1% ב 0.3 שנים
824,31.12.2013,רוקח 7,3936-222-22,דירה בבית קומות,2,שלישית,44.10,"800,000",1% ב 0.3 שנים
825,22.03.1999,רוקח 7,3936-222-22,דירה בבית קומות,2,שלישית,44.10,"412,000",1% ב 0.3 שנים
