,יום מכירה,כתובת,גוש חלקה - תת חלקה,סוג נכס,חדרים,קומה,"מ""ר",סכום,מגמת שינוי
985,01.08.2021,מוהליבר 32,3933-36-17,דירה בבית קומות,3,שלישית,81.26,"1,250,000",NaN
986,01.08.2021,שניאור זלמן 24,7281-63-1,דירה בבית קומות,3,ראשונה,64.80,"1,729,000",NaN
987,29.07.2021,הצבעוני 13,5036-75-16,דירה בבית קומות,3,ראשונה,70,"1,550,000",157% ב 19.5 שנים
988,27.12.2001,הצבעוני 13,5036-75-16,דירה בבית קומות,3,ראשונה,70,"603,000",157% ב 19.5 שנים
989,29.07.2021,פרופ' נחום 3,3945-596-10,דירה בבית קומות,3,שלישית,53.98,"1,870,000",46% ב 6 שנים
990,04.06.2015,פרופ' נחום 3,3945-596-10,דירה בבית קומות,3,שלישית,53.98,"1,276,000",46% ב 6 שנים
991,27.11.2007,פרופ' נחום 3,3945-596-10,דירה בבית קומות,3,שלישית,53.98,"525,000",46% ב 6 שנים
992,28.07.2021,רוטשילד 4,3933-251-27,דירה בבית קומות,3,רביעית,79.85,"1,450,000",174% ב 22.2 שנים
993,26.04.1999,רוטשילד 4,3933-251-27,דירה בבית קומות,3,רביעית,79.85,"529,000",174% ב 22.2 שנים
994,28.07.2021,אריאב חיים 6,7281-12-15,דירה בבית קומות,3,שניה,39.60,"1,650,000",54% ב 2.4 שנים
995,14.02.2019,אריאב חיים 6,7281-12-15,דירה בבית קומות,3,שניה,39.60,"1,070,000",54% ב 2.4 שנים
996,13.06.2001,אריאב חיים 6,7281-12-15,דירה בבית קומות,3,שניה,39.60,"355,000",54% ב 2.4 שנים
997,28.07.2021,אנילביץ 14,7282-16-21,דירה בבית קומות,3,שלישית,64.60,"1,400,000",139% ב 11.8 שנים
998,16.09.2009,אנילביץ 14,7282-16-21,דירה בבית קומות,3,שלישית,64.60,"585,000",139% ב 11.8 שנים
999,03.03.2002,אנילביץ 14,7282-16-21,דירה בבית קומות,3,שלישית,64.60,"397,000",139% ב 11.8 שנים
1000,28.07.2021, ,3629-325-33,דירה בבית קומות,3,שישית,75.15,"2,000,000",NaN
1001,28.07.2021,שדה נחום 9,5387-50-24,דירה בבית קומות,3,שישית,68,"1,780,000",NaN
1002,27.07.2021,ראובן ובת שבע 11,3939-298-14,דירה בבית קומות,3,רביעית,68.35,"1,567,000",141% ב 12.4 שנים
1003,11.02.2009,ראובן ובת שבע 11,3939-298-14,דירה בבית קומות,3,רביעית,68.35,"650,000",141% ב 12.4 שנים
1004,20.12.1999,ראובן ובת שבע 11,3939-298-14,דירה בבית קומות,3,רביעית,68.35,"562,000",141% ב 12.4 שנים
1005,27.07.2021,קרל נטר 25,3928-713-19,דירה בבית קומות,3,חמישית,66.91,"1,577,000",14% ב 3.9 שנים
1006,22.08.2017,קרל נטר 25,3928-713-19,דירה בבית קומות,3,חמישית,66.91,"1,380,000",14% ב 3.9 שנים
1007,04.09.2011,קרל נטר 25,3928-713-19,דירה בבית קומות,3,חמישית,66.91,"1,080,000",14% ב 3.9 שנים
1008,19.09.2008,קרל נטר 25,3928-713-19,דירה בבית קומות,3,חמישית,66.91,"700,000",14% ב 3.9 שנים
1009,27.07.2021,השניים 11,6093-292-6,דירה בבית קומות,3,שניה,58,"1,600,000",NaN
1010,27.07.2021,כצנלסון 16,3945-227-9,דירה בבית קומות,3,שלישית,70.26,"1,420,000",NaN
1011,27.07.2021,כהן יעקב 34,7282-41-11,דירה בבית קומות,3,שניה,45,"937,000",NaN
1012,26.07.2021,הרצל 98,3934-154-23,דירה בבית קומות,3,שלישית,64.78,"1,630,000",158% ב 10.9 שנים
1013,30.08.2010,הרצל 98,3934-154-23,דירה בבית קומות,3,שלישית,64.78,"630,000",158% ב 10.9 שנים
1014,17.02.2009,הרצל 98,3934-154-23,דירה בבית קומות,3,שלישית,64.78,"627,000",158% ב 10.9 שנים
1015,26.07.2021,הורוביץ 21,3926-1377-5,דירה,3,ראשונה,76,"2,200,000",NaN
1016,25.07.2021,הצופים 1,3939-429-1,דירה בבית קומות,3,ראשונה,66.73,"1,800,000",110% ב 13.1 שנים
1017,22.05.2008,הצופים 1,3939-429-1,דירה בבית קומות,3,ראשונה,66.73,"855,000",110% ב 13.1 שנים
1018,25.07.2021,תל חי 30,3928-279-6,דירה בבית קומות,3,ראשונה,63.12,"1,440,000",37% ב 7.7 שנים
1019,08.10.2013,תל חי 30,3928-279-6,דירה בבית קומות,3,ראשונה,63.12,"1,050,000",37% ב 7.7 שנים
1020,25.07.2021,כצנלסון 23,3945-541-11,דירה בבית קומות,3,שלישית,73.45,"1,350,000",NaN
1021,25.07.2021,NaN,3929-612-4,דירה בבית קומות,3,רביעית,75,"1,855,000",NaN
1022,25.07.2021,קפלנסקי 24,3926-677-12,דירה,3,NaN,85,"2,350,000",NaN
1023,24.07.2021,יהודה הלוי 27,3929-1117-1,NaN,3,רביעית,75,"1,855,000",NaN
1024,23.07.2021,יהודה לייב 28,3929-644-5,דירה בבית קומות,3,שניה,57.12,"1,460,000",21% ב 4.1 שנים
1025,29.05.2017,יהודה לייב 28,3929-644-5,דירה בבית קומות,3,שניה,57.12,"1,200,000",21% ב 4.1 שנים
1026,22.07.2021,שדה נחום 11,5387-51-12,דירה בבית קומות,3,שלישית,68.40,"1,700,000",21% ב 5.1 שנים
1027,20.05.2016,שדה נחום 11,5387-51-12,דירה בבית קומות,3,שלישית,68.40,"1,400,000",21% ב 5.1 שנים
1028,14.12.2009,שדה נחום 11,5387-51-12,דירה בבית קומות,3,שלישית,68.40,"1,000,000",21% ב 5.1 שנים
1029,02.01.2002,שדה נחום 11,5387-51-12,דירה בבית קומות,3,שלישית,68.40,"692,000",21% ב 5.1 שנים
1030,21.07.2021,טרומפלדור 10,3928-514-1,דירה בבית קומות,3,ראשונה,70.57,"1,610,000",73% ב 11 שנים
1031,16.06.2010,טרומפלדור 10,3928-514-1,דירה בבית קומות,3,ראשונה,70.57,"930,000",73% ב 11 שנים
1032,21.07.2021,"תרמ""ב 23",3928-804-6,דירה בבית קומות,3,שניה,81.58,"1,650,000",54% ב 7.3 שנים
1033,19.03.2014,"תרמ""ב 23",3928-804-6,דירה בבית קומות,3,שניה,81.58,"1,070,000",54% ב 7.3 שנים
1034,21.07.2021,שפירא צבי הרמן 2,3928-185-6,דירה בבית קומות,3,חמישית,75,"1,520,000",NaN
1035,21.07.2021,החליל 4,5183-12-8,דירה בבית קומות,3,ראשונה,67.09,"1,990,000",NaN
1036,20.07.2021,"צ""ג בנות 42",3929-437-7,דירה בבית קומות,3,רביעית,72.29,"1,280,000",23% ב 5.6 שנים
1037,12.11.2015,"צ""ג בנות 42",3929-437-7,דירה בבית קומות,3,רביעית,72.29,"1,035,000",23% ב 5.6 שנים
1038,03.12.1999,"צ""ג בנות 42",3929-437-7,דירה בבית קומות,3,רביעית,72.29,"490,000",23% ב 5.6 שנים
1039,20.07.2021,שדה נחום 6,5387-61-20,דירה בבית קומות,3,חמישית,68,"1,835,000",52% ב 8.7 שנים
1040,11.10.2012,שדה נחום 6,5387-61-20,דירה בבית קומות,3,חמישית,68,"1,200,000",52% ב 8.7 שנים
1041,13.03.2000,שדה נחום 6,5387-61-20,דירה בבית קומות,3,חמישית,68,"655,000",52% ב 8.7 שנים
1042,20.07.2021,פיין בנימין 1,3923-304-1,קרקע למגורים,3,ראשונה,60.26,"4,800,000",NaN
1043,20.07.2021,פיין בנימין 3,3923-305-1,קרקע למגורים,3,ראשונה,60.26,"300,000",NaN
1044,20.07.2021,מוהליבר 31,3929-424-6,דירה בבית קומות,3,שניה,68,"1,400,000",NaN
1045,19.07.2021,NaN,5036-164-7,דירה בבית קומות,3,שניה,70.90,"1,800,000",14% ב 5 שנים
1046,05.07.2016,NaN,5036-164-7,דירה בבית קומות,3,שניה,70.90,"1,570,000",14% ב 5 שנים
1047,23.05.2010,NaN,5036-164-7,דירה בבית קומות,3,שניה,70.90,"1,035,000",14% ב 5 שנים
1048,30.10.2002,NaN,5036-164-7,דירה בבית קומות,3,שניה,70.90,"711,000",14% ב 5 שנים
1049,19.07.2021,הגיתית 8,5183-78-34,דירה בבית קומות,3,שניה,67,"1,800,000",90% ב 12.3 שנים
1050,13.03.2009,הגיתית 8,5183-78-34,דירה בבית קומות,3,שניה,67,"944,000",90% ב 12.3 שנים
1051,19.07.2021,חזון איש 18,3929-708-8,דירה בבית קומות,3,שניה,54,"1,550,000",31% ב 3.7 שנים
1052,24.10.2017,חזון איש 18,3929-708-8,דירה בבית קומות,3,שניה,54,"1,180,000",31% ב 3.7 שנים
1053,19.07.2021,גולומב 26,3945-271-8,דירה בבית קומות,3,שניה,55.25,"1,550,000",NaN
1054,19.07.2021,בן זאב 8,3929-696-14,דירה בבית קומות,3,רביעית,56.07,"1,450,000",NaN
1055,16.07.2021,הכנסת 3,7281-79-18,דירה בבית קומות,3,שלישית,46.20,"1,845,000",27% ב 3.2 שנים
1056,26.04.2018,הכנסת 3,7281-79-18,דירה בבית קומות,3,שלישית,46.20,"1,450,000",27% ב 3.2 שנים
1057,14.07.2021,פרנק צבי 18,3929-281-28,דירה בבית קומות,3,שביעית,73,"680,000",NaN
1058,13.07.2021,קרל נטר 30,3928-703-23,דירה בבית קומות,3,רביעית,62.35,"1,500,000",50% ב 9.1 שנים
1059,18.05.2012,קרל נטר 30,3928-703-23,דירה בבית קומות,3,רביעית,62.35,"1,000,000",50% ב 9.1 שנים
1060,22.02.2001,קרל נטר 30,3928-703-23,דירה בבית קומות,3,רביעית,62.35,"494,000",50% ב 9.1 שנים
1061,13.07.2021,אנילביץ 41,7281-76-15,דירה בבית קומות,3,רביעית,57,"1,300,000",22% ב 4.5 שנים
1062,21.12.2016,אנילביץ 41,7281-76-15,דירה בבית קומות,3,רביעית,57,"1,060,000",22% ב 4.5 שנים
1063,12.07.2021,טיומקין 2,3925-273-3,דירה בבית קומות,3,ראשונה,60.96,"1,515,000",NaN
1064,12.07.2021,כצנלסון 25,3945-540-5,דירה בבית קומות,3,ראשונה,67.35,"1,510,000",NaN
1065,11.07.2021,קרל נטר 5,3928-239-3,דירה בבית קומות,3,ראשונה,57.38,"1,384,000",62% ב 10 שנים
1066,20.06.2011,קרל נטר 5,3928-239-3,דירה בבית קומות,3,ראשונה,57.38,"850,000",62% ב 10 שנים
1067,21.12.2000,קרל נטר 5,3928-239-3,דירה בבית קומות,3,ראשונה,57.38,"508,000",62% ב 10 שנים
1068,11.07.2021,על כנפי נשרים 3,3939-302-4,דירה בבית קומות,3,ראשונה,89.52,"1,540,000",35% ב 6.9 שנים
1069,21.08.2014,על כנפי נשרים 3,3939-302-4,דירה בבית קומות,3,ראשונה,89.52,"1,135,000",35% ב 6.9 שנים
1070,27.03.2011,על כנפי נשרים 3,3939-302-4,דירה בבית קומות,3,ראשונה,89.52,"960,000",35% ב 6.9 שנים
1071,15.09.2003,על כנפי נשרים 3,3939-302-4,דירה בבית קומות,3,ראשונה,89.52,"541,000",35% ב 6.9 שנים
1072,09.07.2021,קרון אהרון 17,3925-221-7,דירה בבית קומות,3,ראשונה,66.47,"1,610,000",NaN
1073,08.07.2021,"ניל""י 7",3928-217-2,דירה בבית קומות,3,ראשונה,64.27,"1,660,000",196% ב 22.8 שנים
1074,03.09.1998,"ניל""י 7",3928-217-2,דירה בבית קומות,3,ראשונה,64.27,"560,000",196% ב 22.8 שנים
1075,08.07.2021,יוחנן הסנדלר 17,3929-370-2,דירה בבית קומות,3,ראשונה,81.02,"1,450,000",150% ב 22 שנים
1076,12.07.1999,יוחנן הסנדלר 17,3929-370-2,דירה בבית קומות,3,ראשונה,81.02,"580,000",150% ב 22 שנים
1077,08.07.2021,בית לחם 3,3930-116-1,דירה בבית קומות,3,ראשונה,77.62,"1,600,000",178% ב 18.6 שנים
1078,07.11.2002,בית לחם 3,3930-116-1,דירה בבית קומות,3,ראשונה,77.62,"575,000",178% ב 18.6 שנים
1079,08.07.2021,יהודה 12,3932-64-4,דירה בבית קומות,3,ראשונה,66.30,"1,420,000",102% ב 12.1 שנים
1080,26.05.2009,יהודה 12,3932-64-4,דירה בבית קומות,3,ראשונה,66.30,"700,000",102% ב 12.1 שנים
1081,08.07.2021,קלישר 8,5116-46-5,דירה בבית קומות,3,ראשונה,65,"1,700,000",39% ב 6 שנים
1082,08.06.2015,קלישר 8,5116-46-5,דירה בבית קומות,3,ראשונה,65,"1,220,000",39% ב 6 שנים
1083,27.02.2013,קלישר 8,5116-46-5,דירה בבית קומות,3,ראשונה,65,"1,210,000",39% ב 6 שנים
1084,08.07.2021,אחד העם 17,3932-214-20,דירה בבית קומות,3,רביעית,55.70,"1,390,000",30% ב 4.5 שנים
1085,26.01.2017,אחד העם 17,3932-214-20,דירה בבית קומות,3,רביעית,55.70,"1,065,000",30% ב 4.5 שנים
1086,07.07.2021,נורדאו 9,3935-72-3,דירה בבית קומות,3,ראשונה,55.06,"495,000",115% ב 13 שנים
1087,01.07.2008,נורדאו 9,3935-72-3,דירה בבית קומות,3,ראשונה,55.06,"697,000",115% ב 13 שנים
1088,14.02.2004,נורדאו 9,3935-72-3,דירה בבית קומות,3,ראשונה,55.06,"598,000",115% ב 13 שנים
1089,09.06.1999,נורדאו 9,3935-72-3,דירה בבית קומות,3,ראשונה,55.06,"510,000",115% ב 13 שנים
1090,07.07.2021,הרברט סמואל 12,3930-122-3,דירה בבית קומות,3,ראשונה,63.54,"1,540,000",24% ב 5.5 שנים
1091,18.01.2016,הרברט סמואל 12,3930-122-3,דירה בבית קומות,3,ראשונה,63.54,"1,240,000",24% ב 5.5 שנים
1092,09.09.2013,הרברט סמואל 12,3930-122-3,דירה בבית קומות,3,ראשונה,63.54,"1,100,000",24% ב 5.5 שנים
1093,20.05.2007,הרברט סמואל 12,3930-122-3,דירה בבית קומות,3,ראשונה,63.54,"519,000",24% ב 5.5 שנים
1094,07.07.2021,החליל 24,5183-22-5,דירה בבית קומות,3,ראשונה,65.81,"1,146,667",NaN
1095,06.07.2021,"תרמ""ב 13",3928-884-51,דירה בבית קומות,3,חמישית,78.40,"2,025,000",16% ב 3.9 שנים
1096,17.08.2017,"תרמ""ב 13",3928-884-51,דירה בבית קומות,3,חמישית,78.40,"1,740,000",16% ב 3.9 שנים
1097,05.07.2021,בית לחם 8,3930-110-8,דירה בבית קומות,3,שלישית,79.95,"1,626,000",41% ב 7.7 שנים
1098,17.10.2013,בית לחם 8,3930-110-8,דירה בבית קומות,3,שלישית,79.95,"1,150,000",41% ב 7.7 שנים
1099,28.12.1998,בית לחם 8,3930-110-8,דירה בבית קומות,3,שלישית,79.95,"612,000",41% ב 7.7 שנים
1100,05.07.2021,בית הערבה 12,5387-79-32,דירה בבית קומות,3,שלישית,63,"1,710,000",33% ב 5.9 שנים
1101,10.08.2015,בית הערבה 12,5387-79-32,דירה בבית קומות,3,שלישית,63,"1,280,000",33% ב 5.9 שנים
1102,18.05.2009,בית הערבה 12,5387-79-32,דירה בבית קומות,3,שלישית,63,"835,000",33% ב 5.9 שנים
1103,19.09.2002,בית הערבה 12,5387-79-32,דירה בבית קומות,3,שלישית,63,"704,000",33% ב 5.9 שנים
1104,05.07.2021,בן יהודה 14,3936-120-1,דירה בבית קומות,3,ראשונה,64.69,"1,420,000",197% ב 16.5 שנים
1105,27.12.2004,בן יהודה 14,3936-120-1,דירה בבית קומות,3,ראשונה,64.69,"477,000",197% ב 16.5 שנים
1106,05.07.2021,עולי הגרדום 52,3926-445-1,דירה בבית קומות,3,קרקע,74.20,"2,100,000",180% ב 11.9 שנים
1107,25.08.2009,עולי הגרדום 52,3926-445-1,דירה בבית קומות,3,קרקע,74.20,"750,000",180% ב 11.9 שנים
1108,04.07.2021,הפרדס הראשון 2,3945-48-6,דירה בבית קומות,3,ראשונה,79.48,"1,650,000",133% ב 13.5 שנים
1109,02.12.2007,הפרדס הראשון 2,3945-48-6,דירה בבית קומות,3,ראשונה,79.48,"706,000",133% ב 13.5 שנים
1110,04.07.2021,NaN,6286-328-6,דירה בבית קומות,3,שניה,81,"2,040,000",NaN
1111,04.07.2021, ,3629-325-48,דירה בבית קומות,3,שמינית,75.15,"1,900,000",NaN
1112,02.07.2021, ,3629-325-4,דירה בבית קומות,3,ראשונה,81.17,"1,875,000",NaN
1113,01.07.2021,דרור 15,3933-133-7,דירה בבית קומות,3,שניה,62.71,"1,490,000",173% ב 14.1 שנים
1114,27.05.2007,דרור 15,3933-133-7,דירה בבית קומות,3,שניה,62.71,"545,000",173% ב 14.1 שנים
1115,30.05.2001,דרור 15,3933-133-7,דירה בבית קומות,3,שניה,62.71,"564,000",173% ב 14.1 שנים
1116,13.12.1998,דרור 15,3933-133-7,דירה בבית קומות,3,שניה,62.71,"519,000",173% ב 14.1 שנים
1117,01.07.2021,"תרמ""ב 30",3928-273-3,דירה בבית קומות,3,ראשונה,64.38,"1,957,000",77% ב 5.6 שנים
1118,16.11.2015,"תרמ""ב 30",3928-273-3,דירה בבית קומות,3,ראשונה,64.38,"1,100,000",77% ב 5.6 שנים
1119,20.02.2001,"תרמ""ב 30",3928-273-3,דירה בבית קומות,3,ראשונה,64.38,"547,000",77% ב 5.6 שנים
1120,01.07.2021,מרגולין 31,3929-537-12,דירה בבית קומות,3,שניה,48.37,"660,000",151% ב 20.4 שנים
1121,26.02.2001,מרגולין 31,3929-537-12,דירה בבית קומות,3,שניה,48.37,"524,000",151% ב 20.4 שנים
1122,01.07.2021,יעקב 61,4247-431-6,דירה בבית קומות,3,שלישית,62.50,"1,330,000",209% ב 13 שנים
1123,04.06.2008,יעקב 61,4247-431-6,דירה בבית קומות,3,שלישית,62.50,"430,000",209% ב 13 שנים
1124,01.07.2021,ראובן 1,3923-306-6,דירה בבית קומות,3,שלישית,52.28,"1,440,000",52% ב 7.1 שנים
1125,26.05.2014,ראובן 1,3923-306-6,דירה בבית קומות,3,שלישית,52.28,"945,000",52% ב 7.1 שנים
1126,02.08.2009,ראובן 1,3923-306-6,דירה בבית קומות,3,שלישית,52.28,"650,000",52% ב 7.1 שנים
1127,01.07.2021,הרצל 37,3929-8-18,דירה בבית קומות,3,שישית,62,"1,547,000",23% ב 5.1 שנים
1128,02.05.2016,הרצל 37,3929-8-18,דירה בבית קומות,3,שישית,62,"1,250,000",23% ב 5.1 שנים
1129,20.02.2011,הרצל 37,3929-8-18,דירה בבית קומות,3,שישית,62,"865,000",23% ב 5.1 שנים
1130,01.07.2021,שינקין 7,3928-936-4,דירה בבית קומות,3,שלישית,79,"2,140,000",NaN
1131,30.06.2021,התזמורת 8,5182-23-26,דירה בבית קומות,3,שביעית,69.38,"1,940,000",150% ב 18.9 שנים
1132,23.07.2002,התזמורת 8,5182-23-26,דירה בבית קומות,3,שביעית,69.38,"775,000",150% ב 18.9 שנים
1133,30.06.2021,נורדאו 32,3936-58-16,דירה בבית קומות,3,שלישית,62.63,"1,460,000",43% ב 8.9 שנים
1134,03.07.2012,נורדאו 32,3936-58-16,דירה בבית קומות,3,שלישית,62.63,"1,020,000",43% ב 8.9 שנים
1135,02.03.2003,נורדאו 32,3936-58-16,דירה בבית קומות,3,שלישית,62.63,"550,000",43% ב 8.9 שנים
1136,30.06.2021,קרל נטר 10,3928-638-7,דירה בבית קומות,3,שניה,59.62,"1,730,000",49% ב 6.5 שנים
1137,27.11.2014,קרל נטר 10,3928-638-7,דירה בבית קומות,3,שניה,59.62,"1,160,000",49% ב 6.5 שנים
1138,29.08.2007,קרל נטר 10,3928-638-7,דירה בבית קומות,3,שניה,59.62,"623,000",49% ב 6.5 שנים
1139,30.06.2021,קדוש השם 25,3929-661-11,דירה בבית קומות,3,רביעית,60.71,"1,380,000",6% ב 5.8 שנים
1140,15.08.2015,קדוש השם 25,3929-661-11,דירה בבית קומות,3,רביעית,60.71,"1,300,000",6% ב 5.8 שנים
1141,26.05.2009,קדוש השם 25,3929-661-11,דירה בבית קומות,3,רביעית,60.71,"670,000",6% ב 5.8 שנים
1142,30.06.2021,רמז 37,3926-1160-11,דירה בבית קומות,3,שלישית,68.65,"1,825,000",48% ב 5.9 שנים
1143,03.07.2015,רמז 37,3926-1160-11,דירה בבית קומות,3,שלישית,68.65,"1,230,000",48% ב 5.9 שנים
1144,30.06.2021,גלוסקין 20,3936-13-6,דירה בבית קומות,3,שניה,62.86,"1,585,000",32% ב 5.8 שנים
1145,24.08.2015,גלוסקין 20,3936-13-6,דירה בבית קומות,3,שניה,62.86,"1,195,000",32% ב 5.8 שנים
1146,30.06.2021,שינקין 7,3928-936-2,NaN,3,שלישית,79,"2,140,000",NaN
1147,29.06.2021,אברבנאל 23,3930-659-5,דירה בבית קומות,3,שניה,61.60,"1,375,000",164% ב 21.5 שנים
1148,30.12.1999,אברבנאל 23,3930-659-5,דירה בבית קומות,3,שניה,61.60,"519,000",164% ב 21.5 שנים
1149,29.06.2021,ויניק 40,3926-1083-9,דירה בבית קומות,3,שלישית,61.96,"750,000",25% ב 6.8 שנים
1150,28.08.2014,ויניק 40,3926-1083-9,דירה בבית קומות,3,שלישית,61.96,"1,195,000",25% ב 6.8 שנים
1151,15.03.2010,ויניק 40,3926-1083-9,דירה בבית קומות,3,שלישית,61.96,"815,000",25% ב 6.8 שנים
1152,19.03.2001,ויניק 40,3926-1083-9,דירה בבית קומות,3,שלישית,61.96,"521,000",25% ב 6.8 שנים
1153,29.06.2021,אריאב חיים 23,7281-6-27,דירה בבית קומות,3,שלישית,46.20,"1,700,000",NaN
1154,28.06.2021,יהודה לייב 49,3929-740-15,דירה בבית קומות,3,שניה,52.73,"1,467,000",24% ב 5.1 שנים
1155,11.04.2016,יהודה לייב 49,3929-740-15,דירה בבית קומות,3,שניה,52.73,"1,175,000",24% ב 5.1 שנים
1156,28.06.2021,שניאור זלמן 37,7281-159-16,דירה בבית קומות,3,שניה,46.20,"1,700,000",NaN
1157,27.06.2021,קורצ'ק יאנוש 8,7282-313-9,דירה בבית קומות,3,שלישית,64,"1,540,000",175% ב 12.9 שנים
1158,04.07.2008,קורצ'ק יאנוש 8,7282-313-9,דירה בבית קומות,3,שלישית,64,"560,000",175% ב 12.9 שנים
1159,03.09.2003,קורצ'ק יאנוש 8,7282-313-9,דירה בבית קומות,3,שלישית,64,"512,000",175% ב 12.9 שנים
1160,27.06.2021,"רש""י 44",3930-201-6,דירה בבית קומות,3,שניה,60.80,"1,450,000",61% ב 8.8 שנים
1161,17.08.2012,"רש""י 44",3930-201-6,דירה בבית קומות,3,שניה,60.80,"900,000",61% ב 8.8 שנים
1162,29.12.2003,"רש""י 44",3930-201-6,דירה בבית קומות,3,שניה,60.80,"471,000",61% ב 8.8 שנים
1163,27.06.2021,קרן היסוד 3,3928-68-2,דירה בבית קומות,3,ראשונה,62.66,"1,363,000",NaN
1164,24.06.2021,קרל נטר 14,3928-634-13,דירה בבית קומות,3,שלישית,68.92,"1,580,000",199% ב 19.5 שנים
1165,13.12.2001,קרל נטר 14,3928-634-13,דירה בבית קומות,3,שלישית,68.92,"528,000",199% ב 19.5 שנים
1166,24.06.2021,הירשפלד 29,3926-646-1,דירה בבית קומות,3,ראשונה,64.50,"1,545,000",156% ב 18.8 שנים
1167,19.08.2002,הירשפלד 29,3926-646-1,דירה בבית קומות,3,ראשונה,64.50,"603,000",156% ב 18.8 שנים
1168,24.06.2021,יהודה לייב 25,3929-634-10,דירה בבית קומות,3,רביעית,50.17,"1,140,000",0% ב 2.5 שנים
1169,02.11.2018,יהודה לייב 25,3929-634-10,דירה בבית קומות,3,רביעית,50.17,"1,140,000",0% ב 2.5 שנים
1170,18.05.2016,יהודה לייב 25,3929-634-10,דירה בבית קומות,3,רביעית,50.17,"1,020,000",0% ב 2.5 שנים
1171,24.06.2021,טרכטנברג 1,3928-915-2,דירה בבית קומות,3,ראשונה,80,"1,550,000",-28% ב 0.2 שנים
1172,08.03.2021,טרכטנברג 1,3928-915-2,דירה בבית קומות,3,ראשונה,80,"2,170,000",-28% ב 0.2 שנים
1173,24.06.2021,השקמה 6,3926-60-3,דירה בבית קומות,3,שניה,68.16,"1,600,000",NaN
1174,24.06.2021,הירשפלד 37,3926-1074-12,דירה בבית קומות,3,שלישית,66.93,"1,655,000",NaN
1175,23.06.2021,לבונטין 26,3937-26-2,דירה בבית קומות,3,ראשונה,73.08,"1,400,000",13% ב 5.5 שנים
1176,09.11.2015,לבונטין 26,3937-26-2,דירה בבית קומות,3,ראשונה,73.08,"1,230,000",13% ב 5.5 שנים
1177,23.06.2021,"אז""ר 10",3934-95-3,דירה בבית קומות,3,שניה,73.30,"1,580,000",10% ב 1.8 שנים
1178,07.08.2019,"אז""ר 10",3934-95-3,דירה בבית קומות,3,שניה,73.30,"1,430,000",10% ב 1.8 שנים
1179,23.06.2021,הגאון מוילנה 4,3929-39-5,דירה בבית קומות,3,שניה,60,"1,390,000",NaN
1180,23.06.2021,האחים סולימן 19,3930-675-10,דירה בבית קומות,3,רביעית,85.20,"1,630,000",NaN
1181,23.06.2021,עולי הגרדום 53,3926-509-2,דירה בבית קומות,3,ראשונה,58.29,"1,540,000",NaN
1182,23.06.2021,ירושלים 45,3930-333-53,דירה בבית קומות,3,שביעית,63.70,"1,410,000",NaN
1183,22.06.2021,יוחנן הסנדלר 12,3929-936-23,דירה בבית קומות,3,שישית,67.88,"1,700,000",22% ב 5.9 שנים
1184,13.07.2015,יוחנן הסנדלר 12,3929-936-23,דירה בבית קומות,3,שישית,67.88,"1,390,000",22% ב 5.9 שנים
1185,15.10.2007,יוחנן הסנדלר 12,3929-936-23,דירה בבית קומות,3,שישית,67.88,"675,000",22% ב 5.9 שנים
1186,19.02.2002,יוחנן הסנדלר 12,3929-936-23,דירה בבית קומות,3,שישית,67.88,"1,270,000",22% ב 5.9 שנים
1187,22.06.2021,יהודה הלוי 21,3929-318-13,דירה בבית קומות,3,רביעית,55.97,"1,360,000",100% ב 11.3 שנים
1188,15.02.2010,יהודה הלוי 21,3929-318-13,דירה בבית קומות,3,רביעית,55.97,"680,000",100% ב 11.3 שנים
1189,22.06.2021,וולפסון 29,3926-271-6,דירה בבית קומות,3,שניה,63.01,"1,500,000",72% ב 10.5 שנים
1190,10.11.2010,וולפסון 29,3926-271-6,דירה בבית קומות,3,שניה,63.01,"870,000",72% ב 10.5 שנים
1191,22.06.2021,ברנדיס 11,3929-726-25,NaN,3,NaN,78,"1,595,000",NaN
1192,22.06.2021,הצבעוני 11,5036-75-32,דירה בבית קומות,3,שלישית,65,"1,518,000",NaN
1193,21.06.2021,כצנלסון 16,3945-227-10,דירה בבית קומות,3,שלישית,64.85,"650,000",NaN
1194,21.06.2021,אנילביץ 6,7282-154-4,דירה בבית קומות,3,ראשונה,62,"1,385,000",NaN
1195,21.06.2021,חיל הרגלים 7,5031-13-40,דירה בבית קומות,3,רביעית,68.09,"1,500,000",NaN
1196,21.06.2021,יהודה הלוי 10,3932-169-2,דירה,3,ראשונה,80,"1,900,000",NaN
1197,20.06.2021,קרית ספר 23,3945-617-16,דירה בבית קומות,3,רביעית,70.67,"1,500,000",15% ב 5.6 שנים
1198,21.10.2015,קרית ספר 23,3945-617-16,דירה בבית קומות,3,רביעית,70.67,"1,300,000",15% ב 5.6 שנים
1199,02.03.1998,קרית ספר 23,3945-617-16,דירה בבית קומות,3,רביעית,70.67,"490,000",15% ב 5.6 שנים
1200,20.06.2021,הזהבית 20,5036-67-21,דירה בבית קומות,3,שישית,60.90,"1,780,000",75% ב 10.2 שנים
1201,14.03.2011,הזהבית 20,5036-67-21,דירה בבית קומות,3,שישית,60.90,"1,017,000",75% ב 10.2 שנים
1202,21.08.2001,הזהבית 20,5036-67-21,דירה בבית קומות,3,שישית,60.90,"592,000",75% ב 10.2 שנים
